Name,G,Snaps,Snap%,Per Game,RushPerc,TargetP,TouchPerc,FP,FPPerSnap,Year,Pos_FB,Pos_RB,Pos_TE,Pos_WR,Team_ARI,Team_ATL,Team_BAL,Team_BUF,Team_CAR,Team_CHI,Team_CIN,Team_CLE,Team_DAL,Team_DEN,Team_DET,Team_GB,Team_HOU,Team_IND,Team_JAX,Team_KC,Team_LAC,Team_LAR,Team_LV,Team_MIA,Team_MIN,Team_NE,Team_NO,Team_NYG,Team_NYJ,Team_OAK,Team_PHI,Team_PIT,Team_SD,Team_SEA,Team_SF,Team_TB,Team_TEN,Team_WAS
Chris Herndon,16,1.1942115273980396,1.0906247731122825,0.8839695342981917,-0.5511228920379261,-0.3168224793622983,-0.6544426982679136,-0.09062393361730511,-0.5148252957123916,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ian Thomas,16,1.1907464549138007,0.9769135829030694,0.8806791982789084,-0.5511228920379261,-0.6334879360143109,-0.781512787232017,-0.48397775619924593,-0.7434570656565426,2020,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dalvin Cook,14,1.1734210924926058,1.1821122779385875,1.19106756276466,2.2516942822236374,-0.1362801828095671,2.09970085891786,4.358526735316269,2.381177123580189,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakobi Meyers,14,1.15956080255565,1.3647168928348163,1.1751642720047895,-0.5330944796820412,0.4526315940410081,-0.32843029807494195,0.6326509779950741,0.0186488341572943,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Emmanuel Sanders,16,1.1353052951659772,0.8172734429025122,0.8258402646241819,-0.5421086858599836,0.7549682969983593,-0.21573465356379137,1.0823500778657795,0.3234911940828291,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Curtis Samuel,15,1.1353052951659772,1.0858096412793192,0.9760989428381323,-0.17673286211405081,0.8194476886243349,0.159725835547338,1.546578463075097,0.6283335540083637,2020,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breshad Perriman,12,1.1110497877763044,1.9025300791011932,1.5453270741741933,-0.5421086858599836,0.00557447876757881,-0.5158730537414475,0.37714817972338105,-0.1337723458054731,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jimmy Graham,17,1.1041196428078264,0.7068958055007353,0.6640654103427386,-0.5511228920379261,0.4297055881295502,-0.3548792758683753,0.9618633213992389,0.24728060410144534,2020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cole Kmet,17,1.0902593528708706,0.6939319890273721,0.6509040662656042,-0.5415077387814542,-0.22655133108593264,-0.6090194537965824,-0.2164262822808988,-0.5148252957123916,2020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miles Boykin,18,1.0867942803866315,0.6013332999319215,0.5324519695713951,-0.5511228920379261,-0.4472141379837151,-0.706765676076662,0.08479060888545223,-0.36240411574962417,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Robinson,14,1.0763990629339146,1.15173990791528,1.0813896954552071,1.6988229699765023,0.04856073985156226,1.64489343642643,2.721324338623866,1.3904394538222005,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zach Ertz,11,1.052143555544242,1.5810274305617884,1.7312310592637161,-0.5511228920379261,0.33513581374478624,-0.39282780922417093,-0.11188630240551818,-0.4386147057310078,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Willie Snead IV,15,1.0486784830600029,0.9380221334829797,0.8845179236347392,-0.5511228920379261,-0.04744190990266777,-0.5463468759817077,0.29741429676758224,-0.20998293578685676,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Conner,14,1.0348181931230471,0.9398741072648891,1.0342282125121425,1.168787646713488,-0.19932669906607645,1.0382918805118184,1.7078180930523787,0.7807547339711312,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
John Brown,12,1.0278880481545691,1.5554701923714442,1.4356492068647404,-0.5511228920379261,0.3294043122669219,-0.39512772033664334,0.43561969389096705,-0.057561755824089456,2020,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melvin Gordon III,15,1.0278880481545691,0.8598688398864197,0.8625823501728483,1.5095246402397116,-0.2867320966035098,1.3292306362395852,2.10117191563432,1.085597093896666,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Izzo,12,1.02442297567033,1.5276905856428091,1.4312620921723624,-0.5511228920379261,-0.8355233631090337,-0.8625846539466713,-0.5300462219070408,-0.7434570656565426,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Bryant,17,1.0209579031860911,0.6113339583542303,0.5861941245530269,-0.5511228920379261,-0.39849637542186706,-0.687216431620646,-0.1774452728358417,-0.5148252957123916,2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Gesicki,15,1.0070976132491354,0.8743142353853097,0.8406467767109578,-0.5511228920379261,0.6689957748303922,-0.25885798692265005,1.0362816121579845,0.3234911940828291,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson Knox,15,1.0036325407648963,0.7920865994685496,0.8368080513551269,-0.5511228920379261,0.024201858570638227,-0.517597987075802,0.24248651073136537,-0.20998293578685676,2020,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Jacobs,15,0.9897722508279404,0.8350523912088389,0.8225499286048982,2.1122745600047947,-0.24517871088899232,1.9220327254793619,2.6646246885219647,1.4666500438035843,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenyan Drake,15,0.9863071783437014,0.7076365950134987,0.8187112032490673,1.7841574551276906,-0.5704414197578015,1.4781498807721767,2.115346828159795,1.085597093896666,2020,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rashard Higgins,15,0.9655167434382677,0.8809813410001824,0.7967756297871768,-0.5511228920379261,0.2606262945325481,-0.42272665368631296,0.8094830117503791,0.1710700141200616,2020,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Jones,16,0.9620516709540287,0.7094885687954079,0.6541944022848878,1.6333197384167875,0.3809878255677021,1.7156157031349586,3.2387086458037158,1.9239135836918861,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Miller,17,0.9620516709540287,0.5717017194213775,0.5313551908983004,-0.5216764851899808,0.5686944989677639,-0.2703575424850123,0.25311769512547194,-0.20998293578685676,2020,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clyde Edwards-Helaire,15,0.9620516709540287,0.6913392257326995,0.7929369044313459,1.3863304891411652,0.12163738369433434,1.3752288584890342,1.906266868409034,1.0093865039152823,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kareem Hunt,18,0.9551215259855507,0.4457675022515647,0.4167418195599222,1.5509899886582466,-0.03884465768587098,1.4683752585441687,2.8382673669590375,1.6190712237663518,2020,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miles Sanders,12,0.9412612360485948,1.192112936360896,1.3215842248629093,1.0858569498764175,-0.05460628674999822,1.0170177027214484,1.6759245398700595,0.8569653239525147,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dallas Goedert,11,0.9412612360485948,1.3995339999347056,1.571649762328462,-0.5511228920379261,0.2548947930546837,-0.42502656479878537,0.40018241257727866,-0.057561755824089456,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jack Doyle,15,0.9239358736273999,0.7157852796538986,0.7529044828633954,-0.5511228920379261,-0.2838663458645775,-0.6412182093711969,0.14680585118440684,-0.2861935257682405,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamison Crowder,12,0.9100755836904441,1.506948479285428,1.2804550246218644,-0.5409067917029247,0.8581353235999201,-0.17318629798305082,1.1553508773719772,0.4759123740455964,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mecole Hardman,19,0.9066105112062052,0.2364944648958462,0.2790960960865586,-0.49042723710644714,0.522842487144848,-0.25943296470076815,0.873270118115018,0.24728060410144534,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Dissly,17,0.9031454387219662,0.5016971104652168,0.4765162572435739,-0.5511228920379261,-0.540351036999013,-0.7441392316543395,-0.1880764572299481,-0.5148252957123916,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Leonard Fournette,17,0.8892851487850103,0.43687802809840137,0.46390330250298695,1.0972749443684782,0.366659071873041,1.1969857472724184,2.072822090583369,1.1618076838780498,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laviska Shenault Jr.,14,0.8823550038165323,0.9306142383553438,0.8620339608363012,-0.3660311918508417,0.641771142810536,-0.09268940904651474,0.9087073994287064,0.3234911940828291,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N'Keal Harry,14,0.8788899313322933,1.0632155611400291,0.8576468461439232,-0.5306906913679232,0.10587575463020711,-0.4652750092670535,-0.12251748679962471,-0.4386147057310078,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Allen Lazard,12,0.8719597863638154,1.284341230699965,1.230003205659516,-0.5306906913679232,0.1846838999508438,-0.4336512314705571,0.6872243912181542,0.1710700141200616,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry Ruggs III,13,0.8684947138795764,1.0276576645273758,1.021066868435008,-0.4579760948658544,-0.23228283256379714,-0.5313974537506367,0.1822431324980952,-0.20998293578685676,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Davis,15,0.8684947138795764,0.7765300197005142,0.694226823852838,1.155566810985839,0.4340042142379487,1.279782547321427,1.7662896072199648,0.9331759139338985,2020,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Fuller V,11,0.8546344239426206,1.771780730098417,1.4466169935956859,-0.5409067917029247,0.57012737433723,-0.288756831384792,1.5607533756005725,0.8569653239525147,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Rudolph,12,0.8373090615214257,1.2410050442032943,1.184486890726093,-0.5511228920379261,-0.36554024192414636,-0.6739919427239295,-0.18453272909857935,-0.4386147057310078,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sterling Shepard,12,0.7991932641947971,1.2369307018830944,1.1340350717637446,-0.4868215546352701,1.0057214866549304,-0.06221558680625455,0.8626389337209116,0.3234911940828291,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jonathan Taylor,16,0.7922631192263191,0.4516938183536734,0.4863872653014246,2.168763585386567,-0.13914593354849927,2.019203969981324,3.2493398301978225,2.1525453536360373,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Fulgham,13,0.7680076118366463,0.8394971282854204,0.898776046384968,-0.5511228920379261,0.4469000925631438,-0.34797954253095786,0.53307221750361,0.09485942413867805,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
David Johnson,12,0.7645425393524073,1.3206399168253815,1.0885187568303218,1.052203913478766,-0.09615967246451583,0.9681445915814084,1.7485709665631206,1.085597093896666,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sammy Watkins,11,0.7610774668681684,1.128405038263226,1.3122616061416057,-0.5403058446243952,0.16605652014778413,-0.4503255870359825,0.06884383229429249,-0.2861935257682405,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunter Renfrow,16,0.7610774668681684,0.4453971074951827,0.4556774624547781,-0.5511228920379261,0.6876231546334519,-0.2513832758071145,0.4923193439928682,0.09485942413867805,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Eifert,15,0.7541473218996904,0.6465214602105014,0.5735811698124399,-0.5511228920379261,0.2763879235966753,-0.41640189812701367,-0.01620564285855964,-0.2861935257682405,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irv Smith Jr.,13,0.7437521044469735,0.9517267394691066,0.8691630222114157,-0.5511228920379261,-0.16207193945995735,-0.592345098231157,0.3665169953292746,0.0186488341572943,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren Fells,16,0.7194965970573007,0.5961477733425763,0.4145482622137332,-0.5511228920379261,-0.5202907818264874,-0.7360895427606858,0.1308590745932471,-0.20998293578685676,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jared Cook,17,0.7160315245730617,0.2846457832254806,0.302676837558091,-0.5511228920379261,0.6818916531555873,-0.253683186919587,0.8396047008670142,0.39970178406421264,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
J.K. Dobbins,17,0.7056363071203449,0.3350194700934057,0.29280582950024026,1.1705904879490765,-0.48733464832876655,0.9244462804444318,2.1560997016705366,1.4666500438035843,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaeSean Hamilton,16,0.7021712346361059,0.3990977629474574,0.3969998034442207,-0.5511228920379261,-0.1090555507897109,-0.5710709204407868,-0.15086731185057542,-0.4386147057310078,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mo Alie-Cox,16,0.684845872214911,0.32946354874767875,0.37999973401125536,-0.5511228920379261,-0.15347468724316055,-0.5888952315624484,0.08479060888545223,-0.20998293578685676,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chase Edmonds,16,0.677915727246433,0.2853865727382441,0.3734190619726883,0.5570235207704624,0.5600972467509672,0.7577027247901782,1.1904337858725291,0.7045441439897474,2020,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vance McDonald,15,0.6675205097937161,0.42539579065056543,0.48254853994559377,-0.5511228920379261,-0.6893700754234895,-0.8039369205786234,-0.6717953471617942,-0.8196676556379262,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
K.J. Hamler,13,0.6605903648252383,0.7757892301877505,0.7682593842867188,-0.44715904745232343,0.247730416207353,-0.32843029807494195,0.21768041381178355,-0.057561755824089456,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giovani Bernard,16,0.6467300748882823,0.3357602596061692,0.34216086978949417,0.8899482022758024,0.34230019059211697,0.9894187693717786,1.1213310873108364,0.6283335540083637,2020,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Moore,17,0.6397999299198044,0.2524214394202637,0.2313862238069465,-0.4459571532952645,0.0428292383736979,-0.4095021647895963,0.6464715177074126,0.24728060410144534,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
James Washington,17,0.6363348574355654,0.16537867167054035,0.22864427712421015,-0.5511228920379261,0.4354370896074148,-0.3525793647559028,0.5064942565183438,0.1710700141200616,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Jalen Reagor,11,0.6224745674986095,1.0383991124624483,1.1126478876384014,-0.5042490199126255,0.22480441029589507,-0.39225283144605283,0.042265871309026225,-0.20998293578685676,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ronald Jones II,17,0.6190094950143705,0.22649380647353767,0.21219259702779236,2.129101078203621,-0.05460628674999822,2.015179125534497,2.2039400314440156,1.6190712237663518,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Todd Gurley II,15,0.6120793500458926,0.36131749779651373,0.4238708809350364,1.7601195719865108,-0.3311512330569595,1.5511720585931776,1.6015062491113137,1.085597093896666,2020,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Manhertz,16,0.6016841325931757,0.36798460341138617,0.2977413335291656,-0.5511228920379261,-1.064783422223613,-0.9545810984455697,-0.7550729582489618,-0.89587824561931,2020,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Stocker,16,0.5947539876246978,0.21982670085866524,0.2911606614905984,-0.5511228920379261,-0.9788109000556457,-0.9200824317584827,-0.7355824535264333,-0.89587824561931,2020,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross Dwelley,16,0.5878238426562198,0.2553845974713183,0.284031600115484,-0.5511228920379261,-0.6048304286249884,-0.7700132316696546,-0.3067913496308041,-0.5148252957123916,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Scotty Miller,20,0.5739635527192639,-0.07834107802868578,-0.06967952195750186,-0.49042723710644714,0.41251108369595685,-0.3042812313939811,0.6411559255103594,0.3234911940828291,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Malcolm Brown,18,0.567033407750786,0.031295769860327734,0.07509526289097611,0.7871862518472587,-0.2767019690172469,0.6415572136103189,0.7545552257141622,0.39970178406421264,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcedes Lewis,17,0.5497080453295912,0.17537933009284887,0.1474826553152151,-0.5511228920379261,-0.7065645798570829,-0.8108366539160409,-0.28907270897396,-0.5148252957123916,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Ricard,17,0.5289176104241573,0.16574906642692208,0.12828902853606075,-0.5385030033888066,-0.7882384759166517,-0.831535853928293,-0.632814337716737,-0.7434570656565426,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaal Williams,16,0.5254525379399183,0.2564957817404635,0.22261199442219026,1.1693885937920172,-0.13341443207063491,1.0653158360833699,1.0504565246834598,0.7045441439897474,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Chubb,14,0.5254525379399183,0.42058065881760187,0.4584194091375142,2.2042194630198075,-0.49020039906769886,1.9122581032513541,3.0420317345127454,2.533598303542956,2020,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Juszczyk,16,0.4908018130975286,0.16056353983757682,0.18806346621971262,-0.33478194376730797,-0.3813018709882736,-0.47332469816070705,0.261977015453894,0.0186488341572943,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dan Arnold,16,0.4838716681290507,0.10204116832925211,0.18148279418114538,-0.5511228920379261,0.0786511226103509,-0.4957488315073136,0.3186766655557953,0.09485942413867805,2020,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julio Jones,9,0.47694152316057276,1.233597149075658,1.4219394734510586,-0.5511228920379261,0.7893573058655463,-0.21055985356072834,0.8378328368013297,0.5521229640269801,2020,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James O'Shaughnessy,15,0.4700113781920948,0.32575960118386066,0.2741605920576332,-0.5511228920379261,-0.12481717985383813,-0.577395676000086,-0.3829815044552341,-0.5148252957123916,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse James,16,0.4665463057078558,0.2046405158470112,0.16393433541163288,-0.5511228920379261,-0.6148605562112511,-0.7740380761164815,-0.40601573730913154,-0.5910358856937752,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Amendola,14,0.45615108825513895,0.4409523704186012,0.37999973401125536,-0.5379020563102771,0.8481051960136572,-0.17491123131740513,0.22299600600883676,0.0186488341572943,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Njoku,15,0.45268601577089995,0.2772378880978445,0.2555153546150262,-0.5511228920379261,-0.20505820054394092,-0.6095944315747005,-0.14023612745646888,-0.2861935257682405,2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myles Gaskin,10,0.4249654358969882,1.1165524060590086,1.054518617964391,1.3328461991520402,0.1947140275371067,1.3528047251424276,1.335726639258651,1.085597093896666,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaden Smith,15,0.4249654358969882,0.36316947157842266,0.22645071977802114,-0.5511228920379261,-0.6277564345364464,-0.7792128761195445,-0.6487611143078968,-0.8196676556379262,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Adam Trautman,17,0.4215003634127492,0.019813532412492046,0.028482169284458514,-0.5511228920379261,-0.6908029507929555,-0.8045118983567416,-0.4308218342287134,-0.5910358856937752,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chris Carson,13,0.4180352909285102,0.49836355765778045,0.47267753188774303,1.5407738883232454,0.23196878714322577,1.567271436380485,1.970053974773673,1.6952818137477352,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
